,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y
10435,36,management,single,university.degree,no,no,no,telephone,jun,mon,301,6,0,nonexistent,no
10436,54,technician,married,university.degree,unknown,no,no,telephone,jun,mon,71,4,0,nonexistent,no
10437,24,services,single,high.school,no,yes,no,telephone,jun,mon,341,3,0,nonexistent,no
10438,53,technician,married,professional.course,unknown,no,no,telephone,jun,mon,54,1,0,nonexistent,no
10439,28,admin.,married,university.degree,no,yes,no,telephone,jun,mon,406,2,0,nonexistent,no
10440,32,technician,married,professional.course,no,yes,no,telephone,jun,mon,226,2,0,nonexistent,no
10441,57,services,divorced,high.school,no,no,no,telephone,jun,mon,168,1,0,nonexistent,no
10442,48,technician,married,high.school,no,unknown,unknown,telephone,jun,mon,221,1,0,nonexistent,no
10443,34,admin.,married,university.degree,no,no,no,telephone,jun,mon,703,1,0,nonexistent,no
10444,48,unemployed,divorced,basic.4y,no,no,yes,telephone,jun,mon,119,2,0,nonexistent,no
10445,39,services,single,high.school,unknown,no,yes,telephone,jun,mon,126,3,0,nonexistent,no
10446,33,admin.,married,high.school,no,no,no,telephone,jun,mon,314,3,0,nonexistent,no
10447,37,technician,single,university.degree,no,no,no,telephone,jun,mon,182,2,0,nonexistent,no
10448,32,blue-collar,married,high.school,unknown,no,no,telephone,jun,mon,353,2,0,nonexistent,no
10449,42,admin.,single,high.school,no,no,no,telephone,jun,mon,362,3,0,nonexistent,no
10450,34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,mon,75,7,0,nonexistent,no
10451,35,admin.,married,high.school,no,no,no,telephone,jun,mon,142,2,0,nonexistent,no
10452,47,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,146,3,0,nonexistent,no
10453,42,housemaid,married,unknown,unknown,yes,no,telephone,jun,mon,345,4,0,nonexistent,no
10454,57,management,married,university.degree,unknown,no,no,telephone,jun,mon,103,3,0,nonexistent,no
10455,44,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,17,25,0,nonexistent,no
10456,47,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,2769,4,0,nonexistent,yes
10457,49,management,married,high.school,no,yes,no,telephone,jun,mon,26,18,0,nonexistent,no
10458,30,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,141,6,0,nonexistent,no
10459,41,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,14,20,0,nonexistent,no
10460,32,blue-collar,divorced,basic.9y,unknown,yes,no,telephone,jun,mon,1009,5,0,nonexistent,no
10461,39,entrepreneur,married,high.school,no,unknown,unknown,telephone,jun,mon,440,3,0,nonexistent,no
10462,36,blue-collar,single,university.degree,unknown,no,no,telephone,jun,mon,323,2,0,nonexistent,no
10463,30,technician,divorced,professional.course,no,yes,no,telephone,jun,mon,80,3,0,nonexistent,no
10464,40,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,154,3,0,nonexistent,no
10465,38,blue-collar,single,basic.6y,unknown,yes,no,telephone,jun,mon,97,6,0,nonexistent,no
10466,51,admin.,married,high.school,no,no,no,telephone,jun,mon,368,12,0,nonexistent,no
10467,55,management,married,university.degree,no,yes,no,telephone,jun,mon,303,5,0,nonexistent,no
10468,36,admin.,married,university.degree,no,unknown,unknown,telephone,jun,mon,375,2,0,nonexistent,no
10469,54,technician,married,high.school,no,no,no,telephone,jun,mon,77,5,0,nonexistent,no
10470,32,student,single,university.degree,no,yes,no,telephone,jun,mon,295,2,0,nonexistent,no
10471,29,blue-collar,single,high.school,unknown,no,no,telephone,jun,mon,335,3,0,nonexistent,no
10472,52,entrepreneur,divorced,basic.4y,no,no,no,telephone,jun,tue,69,4,0,nonexistent,no
10473,55,admin.,divorced,university.degree,no,no,no,telephone,jun,tue,143,2,0,nonexistent,no
10474,41,technician,married,university.degree,no,yes,no,telephone,jun,tue,153,4,0,nonexistent,no
10475,39,technician,married,professional.course,no,no,no,telephone,jun,tue,83,2,0,nonexistent,no
10476,36,blue-collar,single,basic.6y,no,yes,no,telephone,jun,tue,214,8,0,nonexistent,no
10477,44,services,divorced,high.school,no,no,no,telephone,jun,tue,118,3,0,nonexistent,no
10478,37,admin.,married,high.school,no,no,no,telephone,jun,tue,638,16,0,nonexistent,no
10479,36,technician,married,professional.course,unknown,no,no,telephone,jun,tue,78,10,0,nonexistent,no
10480,34,services,married,high.school,no,no,yes,telephone,jun,tue,222,3,0,nonexistent,no
10481,50,technician,married,professional.course,no,yes,no,telephone,jun,tue,78,5,0,nonexistent,no
10482,34,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,260,4,0,nonexistent,no
10483,34,admin.,married,university.degree,no,yes,no,telephone,jun,tue,150,3,0,nonexistent,no
10484,36,services,married,high.school,unknown,no,no,telephone,jun,tue,49,2,0,nonexistent,no
10485,52,management,divorced,high.school,no,no,no,telephone,jun,tue,62,4,0,nonexistent,no
10486,45,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,tue,100,8,0,nonexistent,no
10487,37,blue-collar,married,high.school,no,no,no,telephone,jun,tue,138,3,0,nonexistent,no
10488,38,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,329,13,0,nonexistent,no
10489,37,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,tue,338,7,0,nonexistent,no
10490,37,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,331,4,0,nonexistent,no
10491,30,technician,divorced,high.school,no,yes,yes,telephone,jun,tue,131,2,0,nonexistent,no
10492,48,services,divorced,basic.6y,unknown,yes,no,telephone,jun,tue,319,8,0,nonexistent,no
10493,43,technician,single,professional.course,no,no,no,telephone,jun,tue,315,2,0,nonexistent,no
10494,31,services,married,high.school,no,no,no,telephone,jun,tue,37,6,0,nonexistent,no
10495,32,technician,single,university.degree,no,yes,no,telephone,jun,tue,45,2,0,nonexistent,no
10496,35,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,33,2,0,nonexistent,no
10497,37,blue-collar,single,high.school,no,no,no,telephone,jun,tue,117,3,0,nonexistent,no
10498,29,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,170,2,0,nonexistent,no
10499,43,admin.,married,university.degree,unknown,unknown,unknown,telephone,jun,tue,104,2,0,nonexistent,no
10500,31,admin.,divorced,high.school,no,yes,yes,telephone,jun,tue,287,4,0,nonexistent,no
10501,37,technician,single,university.degree,no,yes,yes,telephone,jun,tue,43,1,0,nonexistent,no
10502,54,services,married,unknown,no,no,no,telephone,jun,tue,345,2,0,nonexistent,no
10503,47,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,tue,168,1,0,nonexistent,no
10504,39,blue-collar,married,basic.9y,no,no,yes,telephone,jun,tue,110,1,0,nonexistent,no
10505,59,retired,single,high.school,no,no,no,telephone,jun,tue,193,1,0,nonexistent,no
10506,57,technician,divorced,university.degree,no,no,yes,telephone,jun,tue,187,1,0,nonexistent,no
10507,46,admin.,single,university.degree,no,yes,no,telephone,jun,tue,198,1,0,nonexistent,no
10508,42,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,256,1,0,nonexistent,no
10509,39,self-employed,married,basic.9y,unknown,yes,no,telephone,jun,tue,145,1,0,nonexistent,no
10510,47,entrepreneur,married,professional.course,unknown,yes,no,telephone,jun,tue,78,1,0,nonexistent,no
10511,50,admin.,married,high.school,no,yes,no,telephone,jun,tue,285,1,0,nonexistent,no
10512,26,technician,single,professional.course,no,yes,no,telephone,jun,tue,160,3,0,nonexistent,no
10513,50,admin.,married,high.school,no,no,no,telephone,jun,tue,442,1,0,nonexistent,no
10514,54,management,divorced,university.degree,no,yes,no,telephone,jun,tue,183,1,0,nonexistent,no
10515,46,housemaid,married,basic.4y,unknown,no,yes,telephone,jun,tue,166,1,0,nonexistent,no
10516,34,admin.,married,high.school,no,no,no,telephone,jun,tue,83,1,0,nonexistent,no
10517,43,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,128,1,0,nonexistent,no
10518,31,services,single,university.degree,no,yes,no,telephone,jun,tue,57,1,0,nonexistent,no
10519,25,student,single,high.school,no,yes,no,telephone,jun,tue,173,1,0,nonexistent,no
10520,36,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,145,1,0,nonexistent,no
10521,53,admin.,married,basic.9y,no,no,no,telephone,jun,tue,116,1,0,nonexistent,no
10522,55,technician,married,university.degree,no,no,no,telephone,jun,tue,126,1,0,nonexistent,no
10523,51,blue-collar,married,basic.4y,no,yes,no,telephone,jun,tue,83,1,0,nonexistent,no
10524,39,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,196,4,0,nonexistent,no
10525,31,admin.,divorced,high.school,no,unknown,unknown,telephone,jun,tue,68,1,0,nonexistent,no
10526,41,admin.,married,university.degree,no,yes,yes,telephone,jun,tue,75,1,0,nonexistent,no
10527,38,blue-collar,single,basic.4y,no,no,no,telephone,jun,tue,123,1,0,nonexistent,no
10528,28,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,138,1,0,nonexistent,no
10529,44,technician,married,basic.6y,unknown,yes,no,telephone,jun,tue,98,4,0,nonexistent,no
10530,50,services,single,basic.4y,no,yes,no,telephone,jun,tue,355,2,0,nonexistent,no
10531,47,services,divorced,high.school,no,no,no,telephone,jun,tue,115,1,0,nonexistent,no
10532,33,blue-collar,single,basic.4y,no,no,no,telephone,jun,tue,147,1,0,nonexistent,no
10533,36,technician,married,professional.course,no,yes,no,telephone,jun,tue,133,1,0,nonexistent,no
10534,30,blue-collar,divorced,basic.9y,no,no,yes,telephone,jun,tue,134,1,0,nonexistent,no
10535,34,admin.,single,high.school,no,no,no,telephone,jun,tue,60,3,0,nonexistent,no
10536,35,entrepreneur,married,basic.6y,no,yes,no,telephone,jun,tue,147,2,0,nonexistent,no
10537,37,technician,married,professional.course,no,yes,no,telephone,jun,tue,296,1,0,nonexistent,no
10538,31,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,70,8,0,nonexistent,no
10539,53,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,527,1,0,nonexistent,no
10540,49,blue-collar,married,basic.9y,no,no,yes,telephone,jun,tue,156,2,0,nonexistent,no
10541,47,services,married,high.school,no,yes,no,telephone,jun,tue,187,1,0,nonexistent,no
10542,55,admin.,married,high.school,no,yes,yes,telephone,jun,tue,269,1,0,nonexistent,no
10543,48,admin.,married,high.school,unknown,yes,no,telephone,jun,tue,306,1,0,nonexistent,no
10544,38,admin.,single,university.degree,unknown,no,no,telephone,jun,tue,556,1,0,nonexistent,yes
10545,29,admin.,single,university.degree,no,no,no,telephone,jun,tue,71,1,0,nonexistent,no
10546,54,admin.,married,university.degree,no,no,no,telephone,jun,tue,483,1,0,nonexistent,no
10547,53,services,unknown,unknown,no,yes,no,telephone,jun,tue,382,5,0,nonexistent,no
10548,36,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,881,1,0,nonexistent,no
10549,32,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,404,1,0,nonexistent,no
10550,24,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,218,1,0,nonexistent,no
10551,27,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,121,1,0,nonexistent,no
10552,28,admin.,married,high.school,no,no,no,telephone,jun,tue,98,1,0,nonexistent,no
10553,37,self-employed,married,basic.9y,no,no,no,telephone,jun,tue,243,1,0,nonexistent,no
10554,36,technician,married,university.degree,no,no,no,telephone,jun,tue,181,1,0,nonexistent,no
10555,40,admin.,single,university.degree,unknown,no,no,telephone,jun,tue,99,1,0,nonexistent,no
10556,27,self-employed,single,university.degree,no,no,no,telephone,jun,tue,139,3,0,nonexistent,no
10557,25,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,71,1,0,nonexistent,no
10558,42,services,married,high.school,unknown,no,yes,telephone,jun,tue,214,3,0,nonexistent,no
10559,36,services,divorced,university.degree,no,no,no,telephone,jun,tue,198,1,0,nonexistent,no
10560,39,unemployed,married,university.degree,no,no,no,telephone,jun,tue,132,2,0,nonexistent,no
10561,32,self-employed,married,professional.course,no,no,no,telephone,jun,tue,129,1,0,nonexistent,no
10562,30,technician,married,high.school,unknown,no,no,telephone,jun,tue,491,1,0,nonexistent,no
10563,32,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,135,1,0,nonexistent,no
10564,34,admin.,married,university.degree,no,yes,yes,telephone,jun,tue,72,1,0,nonexistent,no
10565,30,blue-collar,single,basic.4y,no,no,no,telephone,jun,tue,285,1,0,nonexistent,no
10566,50,management,single,university.degree,no,no,no,telephone,jun,tue,255,1,0,nonexistent,no
10567,54,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,72,1,0,nonexistent,no
10568,47,housemaid,single,basic.4y,no,no,no,telephone,jun,tue,241,1,0,nonexistent,no
10569,32,self-employed,married,professional.course,no,no,yes,telephone,jun,tue,705,1,0,nonexistent,no
10570,56,technician,married,professional.course,unknown,no,no,telephone,jun,tue,134,1,0,nonexistent,no
10571,30,admin.,single,high.school,unknown,yes,no,telephone,jun,tue,483,1,0,nonexistent,no
10572,34,admin.,single,high.school,no,no,no,telephone,jun,tue,423,1,0,nonexistent,no
10573,38,admin.,married,university.degree,no,yes,no,telephone,jun,tue,43,9,0,nonexistent,no
10574,49,admin.,divorced,university.degree,no,unknown,unknown,telephone,jun,tue,23,3,0,nonexistent,no
10575,35,technician,single,university.degree,no,no,no,telephone,jun,tue,48,2,0,nonexistent,no
10576,45,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,tue,254,1,0,nonexistent,no
10577,32,unemployed,single,high.school,unknown,no,no,telephone,jun,tue,34,11,0,nonexistent,no
10578,47,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,tue,388,9,0,nonexistent,no
10579,36,technician,married,university.degree,no,no,no,telephone,jun,tue,107,4,0,nonexistent,no
10580,50,management,married,high.school,unknown,yes,no,telephone,jun,tue,135,1,0,nonexistent,no
10581,50,technician,married,professional.course,no,yes,yes,telephone,jun,tue,61,1,0,nonexistent,no
10582,25,technician,married,high.school,no,no,no,telephone,jun,tue,157,5,0,nonexistent,no
10583,37,blue-collar,single,basic.6y,unknown,unknown,unknown,telephone,jun,tue,82,2,0,nonexistent,no
10584,31,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,tue,105,1,0,nonexistent,no
10585,38,admin.,single,basic.9y,no,no,no,telephone,jun,tue,98,1,0,nonexistent,no
10586,45,technician,married,university.degree,no,yes,no,telephone,jun,tue,189,1,0,nonexistent,no
10587,36,unemployed,married,high.school,no,yes,no,telephone,jun,tue,652,2,0,nonexistent,no
10588,38,technician,single,university.degree,no,no,no,telephone,jun,tue,206,1,0,nonexistent,no
10589,36,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,tue,174,1,0,nonexistent,no
10590,36,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,tue,30,3,0,nonexistent,no
10591,53,management,married,university.degree,unknown,no,no,telephone,jun,tue,68,1,0,nonexistent,no
10592,45,admin.,married,high.school,no,yes,no,telephone,jun,tue,174,2,0,nonexistent,no
10593,34,management,married,university.degree,no,yes,no,telephone,jun,tue,150,2,0,nonexistent,no
10594,47,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,123,1,0,nonexistent,no
10595,49,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,tue,64,1,0,nonexistent,no
10596,31,technician,single,university.degree,no,no,no,telephone,jun,tue,91,2,0,nonexistent,no
10597,38,management,married,high.school,unknown,yes,no,telephone,jun,tue,77,1,0,nonexistent,no
10598,57,retired,single,professional.course,no,no,yes,telephone,jun,tue,78,1,0,nonexistent,no
10599,49,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,79,31,0,nonexistent,no
10600,51,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,tue,85,1,0,nonexistent,no
10601,39,admin.,divorced,high.school,no,no,no,telephone,jun,tue,139,1,0,nonexistent,no
10602,54,management,married,university.degree,no,yes,no,telephone,jun,tue,89,1,0,nonexistent,no
10603,52,services,married,high.school,no,yes,no,telephone,jun,tue,168,2,0,nonexistent,no
10604,46,blue-collar,married,university.degree,no,yes,yes,telephone,jun,tue,436,5,0,nonexistent,no
10605,41,technician,married,university.degree,no,no,no,telephone,jun,tue,88,2,0,nonexistent,no
10606,40,admin.,married,high.school,no,unknown,unknown,telephone,jun,tue,43,6,0,nonexistent,no
10607,38,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,156,4,0,nonexistent,no
10608,37,blue-collar,married,high.school,no,yes,no,telephone,jun,tue,171,1,0,nonexistent,no
10609,31,services,married,high.school,unknown,yes,no,telephone,jun,tue,157,1,0,nonexistent,no
10610,48,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,130,1,0,nonexistent,no
10611,44,technician,divorced,professional.course,no,no,yes,telephone,jun,tue,50,2,0,nonexistent,no
10612,36,technician,single,university.degree,no,yes,no,telephone,jun,tue,49,1,0,nonexistent,no
10613,32,self-employed,married,basic.9y,no,unknown,unknown,telephone,jun,tue,120,1,0,nonexistent,no
10614,27,entrepreneur,single,university.degree,no,no,no,telephone,jun,tue,259,3,0,nonexistent,no
10615,35,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,79,1,0,nonexistent,no
10616,33,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,tue,321,1,0,nonexistent,no
10617,37,technician,married,professional.course,unknown,yes,yes,telephone,jun,tue,192,1,0,nonexistent,no
10618,36,technician,married,high.school,no,no,no,telephone,jun,tue,128,1,0,nonexistent,no
10619,39,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,108,1,0,nonexistent,no
10620,33,entrepreneur,married,university.degree,no,yes,no,telephone,jun,tue,187,2,0,nonexistent,no
10621,45,unknown,married,unknown,no,no,no,telephone,jun,tue,164,4,0,nonexistent,no
10622,30,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,67,1,0,nonexistent,no
10623,44,technician,single,unknown,no,yes,no,telephone,jun,tue,445,2,0,nonexistent,no
10624,42,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,41,1,0,nonexistent,no
10625,32,management,single,university.degree,no,yes,no,telephone,jun,tue,344,2,0,nonexistent,no
10626,37,admin.,married,high.school,no,yes,no,telephone,jun,tue,167,1,0,nonexistent,no
10627,39,unemployed,married,basic.9y,unknown,yes,no,telephone,jun,tue,605,5,0,nonexistent,no
10628,42,blue-collar,divorced,high.school,no,yes,no,telephone,jun,tue,226,1,0,nonexistent,no
10629,30,technician,single,university.degree,no,no,no,telephone,jun,tue,179,2,0,nonexistent,no
10630,33,unemployed,divorced,professional.course,no,yes,no,telephone,jun,tue,353,1,0,nonexistent,no
10631,39,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,34,2,0,nonexistent,no
10632,43,technician,married,professional.course,no,no,no,telephone,jun,tue,161,1,0,nonexistent,no
